Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,day,month,year,day_of_week,day_name,is_weekend,season,is_holiday,holiday_name,week_of_year,quarter,day_of_year,is_month_start,is_month_end
2022-07-05,P0005,220,79.42,17472.4,S004,2715,2022-02-05,S004,58.20862745098039,29.41,5,7,2022,1,Tuesday,0,monsoon,0,,27,3,186,0,0
2022-07-06,P0005,14,52.41,733.74,S005,3999,2022-02-02,S005,58.20862745098039,33.38,6,7,2022,2,Wednesday,0,monsoon,0,,27,3,187,0,0
2022-07-07,P0005,390,25.67,10011.3,S002,1608,2022-02-03,S002,58.20862745098039,39.96,7,7,2022,3,Thursday,0,monsoon,0,,27,3,188,0,0
2022-07-08,P0005,209,87.11,18205.99,S002,2597,2022-02-02,S002,58.20862745098039,27.91,8,7,2022,4,Friday,0,monsoon,0,,27,3,189,0,0
2022-07-09,P0005,343,83.56,28661.08,S001,2214,2022-02-09,S001,58.20862745098039,30.64,9,7,2022,5,Saturday,1,monsoon,0,,27,3,190,0,0
2022-07-10,P0005,242,97.22,23527.24,S004,4898,2022-02-02,S004,58.20862745098039,38.6,10,7,2022,6,Sunday,1,monsoon,0,,27,3,191,0,0
2022-07-11,P0005,165,95.54,15764.1,S001,2439,2022-02-03,S001,58.20862745098039,35.96,11,7,2022,0,Monday,0,monsoon,0,,28,3,192,0,0
2022-07-12,P0005,4,60.22,240.88,S003,4491,2022-02-07,S003,58.20862745098039,27.34,12,7,2022,1,Tuesday,0,monsoon,0,,28,3,193,0,0
2022-08-01,P0005,263,84.84,22312.92,S001,4863,2022-02-05,S001,58.20862745098039,35.24,1,8,2022,0,Monday,0,monsoon,0,,31,3,213,1,0
2022-08-02,P0005,32,69.65,2228.8,S001,2214,2022-02-09,S001,58.20862745098039,30.64,2,8,2022,1,Tuesday,0,monsoon,0,,31,3,214,0,0
2022-08-03,P0005,119,42.56,5064.64,S002,1559,2022-02-06,S002,58.20862745098039,34.08,3,8,2022,2,Wednesday,0,monsoon,0,,31,3,215,0,0
2022-08-04,P0005,15,24.63,369.45,S004,4104,2022-02-01,S004,58.20862745098039,24.86,4,8,2022,3,Thursday,0,monsoon,0,,31,3,216,0,0
2022-08-05,P0005,220,79.42,17472.4,S004,4325,2022-02-06,S004,58.20862745098039,25.06,5,8,2022,4,Friday,0,monsoon,0,,31,3,217,0,0
2022-08-06,P0005,14,52.41,733.74,S005,1502,2022-02-01,S005,58.20862745098039,27.79,6,8,2022,5,Saturday,1,monsoon,0,,31,3,218,0,0
2022-08-07,P0005,390,25.67,10011.3,S002,2415,2022-02-04,S002,58.20862745098039,24.29,7,8,2022,6,Sunday,1,monsoon,0,,31,3,219,0,0
2022-08-08,P0005,209,87.11,18205.99,S002,1608,2022-02-03,S002,58.20862745098039,39.96,8,8,2022,0,Monday,0,monsoon,0,,32,3,220,0,0
2022-08-09,P0005,343,83.56,28661.08,S001,1884,2022-02-08,S001,58.20862745098039,30.69,9,8,2022,1,Tuesday,0,monsoon,0,,32,3,221,0,0
2022-08-10,P0005,242,97.22,23527.24,S004,1623,2022-02-03,S004,58.20862745098039,39.72,10,8,2022,2,Wednesday,0,monsoon,0,,32,3,222,0,0
2022-08-11,P0005,165,95.54,15764.1,S001,2884,2022-02-04,S001,58.20862745098039,28.87,11,8,2022,3,Thursday,0,monsoon,0,,32,3,223,0,0
2022-08-12,P0005,4,60.22,240.88,S003,2676,2022-02-08,S003,58.20862745098039,25.88,12,8,2022,4,Friday,0,monsoon,0,,32,3,224,0,0
2022-09-01,P0005,263,84.84,22312.92,S001,2974,2022-02-06,S001,58.20862745098039,25.39,1,9,2022,3,Thursday,0,monsoon,0,,35,3,244,1,0
2022-09-02,P0005,32,69.65,2228.8,S001,1884,2022-02-08,S001,58.20862745098039,30.69,2,9,2022,4,Friday,0,monsoon,0,,35,3,245,0,0
2022-09-03,P0005,119,42.56,5064.64,S002,3896,2022-02-07,S002,58.20862745098039,33.32,3,9,2022,5,Saturday,1,monsoon,0,,35,3,246,0,0
2022-09-04,P0005,66,60.35,3983.1,S005,3999,2022-02-02,S005,58.20862745098039,33.38,4,9,2022,6,Sunday,1,monsoon,0,,35,3,247,0,0
2022-09-05,P0005,220,79.42,17472.4,S004,4261,2022-02-07,S004,58.20862745098039,23.87,5,9,2022,0,Monday,0,monsoon,0,,36,3,248,0,0
2022-09-06,P0005,77,49.52,3813.04,S003,3518,2022-02-05,S003,58.20862745098039,34.08,6,9,2022,1,Tuesday,0,monsoon,0,,36,3,249,0,0
2022-09-07,P0005,390,25.67,10011.3,S002,1537,2022-02-05,S002,58.20862745098039,37.92,7,9,2022,2,Wednesday,0,monsoon,0,,36,3,250,0,0
2022-09-08,P0005,209,87.11,18205.99,S002,2415,2022-02-04,S002,58.20862745098039,24.29,8,9,2022,3,Thursday,0,monsoon,0,,36,3,251,0,0
2022-09-09,P0005,343,83.56,28661.08,S001,2636,2022-02-07,S001,58.20862745098039,24.39,9,9,2022,4,Friday,0,monsoon,0,,36,3,252,0,0
2022-09-10,P0005,242,97.22,23527.24,S004,4583,2022-02-04,S004,58.20862745098039,40.09,10,9,2022,5,Saturday,1,monsoon,0,,36,3,253,0,0
2022-09-11,P0005,165,95.54,15764.1,S001,4863,2022-02-05,S001,58.20862745098039,35.24,11,9,2022,6,Sunday,1,monsoon,0,,36,3,254,0,0
2022-09-12,P0005,4,60.22,240.88,S003,3703,2022-02-09,S003,58.20862745098039,26.89,12,9,2022,0,Monday,0,monsoon,0,,37,3,255,0,0
2022-10-01,P0005,298,82.07,24456.86,S003,2676,2022-02-08,S003,58.20862745098039,25.88,1,10,2022,5,Saturday,1,post_monsoon,0,,39,4,274,1,0
2022-10-02,P0005,32,69.65,2228.8,S001,2636,2022-02-07,S001,58.20862745098039,24.39,2,10,2022,6,Sunday,1,post_monsoon,0,,39,4,275,0,0
2022-10-03,P0005,119,42.56,5064.64,S002,4294,2022-02-08,S002,58.20862745098039,32.67,3,10,2022,0,Monday,0,post_monsoon,0,,40,4,276,0,0
2022-10-04,P0005,66,60.35,3983.1,S005,1699,2022-02-04,S005,58.20862745098039,33.49,4,10,2022,1,Tuesday,0,post_monsoon,0,,40,4,277,0,0
2022-10-05,P0005,220,79.42,17472.4,S004,1510,2022-02-08,S004,58.20862745098039,30.28,5,10,2022,2,Wednesday,0,post_monsoon,0,,40,4,278,0,0
2022-10-06,P0005,14,52.41,733.74,S005,4522,2022-02-08,S005,58.20862745098039,37.25,6,10,2022,3,Thursday,0,post_monsoon,0,,40,4,279,0,0
2022-10-07,P0005,390,25.67,10011.3,S002,1559,2022-02-06,S002,58.20862745098039,34.08,7,10,2022,4,Friday,0,post_monsoon,0,,40,4,280,0,0
2022-10-08,P0005,209,87.11,18205.99,S002,1537,2022-02-05,S002,58.20862745098039,37.92,8,10,2022,5,Saturday,1,post_monsoon,0,,40,4,281,0,0
2022-10-09,P0005,343,83.56,28661.08,S001,2974,2022-02-06,S001,58.20862745098039,25.39,9,10,2022,6,Sunday,1,post_monsoon,0,,40,4,282,0,0
2022-10-10,P0005,242,97.22,23527.24,S004,2715,2022-02-05,S004,58.20862745098039,29.41,10,10,2022,0,Monday,0,post_monsoon,0,,41,4,283,0,0
2022-10-11,P0005,165,95.54,15764.1,S001,2974,2022-02-06,S001,58.20862745098039,25.39,11,10,2022,1,Tuesday,0,post_monsoon,0,,41,4,284,0,0
2022-10-12,P0005,27,98.97,2672.19,S004,3214,2022-01-31,S004,58.20862745098039,28.19,12,10,2022,2,Wednesday,0,post_monsoon,0,,41,4,285,0,0
2022-11-01,P0005,298,82.07,24456.86,S003,3703,2022-02-09,S003,58.20862745098039,26.89,1,11,2022,1,Tuesday,0,post_monsoon,0,,44,4,305,1,0
2022-11-02,P0005,32,69.65,2228.8,S001,2974,2022-02-06,S001,58.20862745098039,25.39,2,11,2022,2,Wednesday,0,post_monsoon,0,,44,4,306,0,0
2022-11-03,P0005,119,42.56,5064.64,S002,1202,2022-02-09,S002,58.20862745098039,30.71,3,11,2022,3,Thursday,0,post_monsoon,0,,44,4,307,0,0
2022-11-04,P0005,241,75.55,18207.55,S004,1510,2022-02-08,S004,58.20862745098039,30.28,4,11,2022,4,Friday,0,post_monsoon,0,,44,4,308,0,0
2022-11-05,P0005,220,79.42,17472.4,S004,4387,2022-02-09,S004,58.20862745098039,28.32,5,11,2022,5,Saturday,1,post_monsoon,0,,44,4,309,0,0
2022-11-06,P0005,263,84.84,22312.92,S001,1201,2022-02-01,S001,58.20862745098039,39.13,6,11,2022,6,Sunday,1,post_monsoon,0,,44,4,310,0,0
2022-11-07,P0005,390,25.67,10011.3,S002,3896,2022-02-07,S002,58.20862745098039,33.32,7,11,2022,0,Monday,0,post_monsoon,0,,45,4,311,0,0
2022-11-08,P0005,209,87.11,18205.99,S002,1559,2022-02-06,S002,58.20862745098039,34.08,8,11,2022,1,Tuesday,0,post_monsoon,0,,45,4,312,0,0
2022-11-09,P0005,343,83.56,28661.08,S001,4863,2022-02-05,S001,58.20862745098039,35.24,9,11,2022,2,Wednesday,0,post_monsoon,0,,45,4,313,0,0
2022-11-10,P0005,242,97.22,23527.24,S004,4325,2022-02-06,S004,58.20862745098039,25.06,10,11,2022,3,Thursday,0,post_monsoon,0,,45,4,314,0,0
2022-11-11,P0005,165,95.54,15764.1,S001,2636,2022-02-07,S001,58.20862745098039,24.39,11,11,2022,4,Friday,0,post_monsoon,0,,45,4,315,0,0
2022-11-12,P0005,64,87.22,5582.08,S002,1202,2022-02-09,S002,58.20862745098039,30.71,12,11,2022,5,Saturday,1,post_monsoon,0,,45,4,316,0,0
2022-12-01,P0005,263,84.84,22312.92,S001,2636,2022-02-07,S001,58.20862745098039,24.39,1,12,2022,3,Thursday,0,winter,0,,48,4,335,1,0
2022-12-02,P0005,32,69.65,2228.8,S001,4863,2022-02-05,S001,58.20862745098039,35.24,2,12,2022,4,Friday,0,winter,0,,48,4,336,0,0
2022-12-03,P0005,112,31.47,3524.64,S005,1502,2022-02-01,S005,58.20862745098039,27.79,3,12,2022,5,Saturday,1,winter,0,,48,4,337,0,0
2022-12-04,P0005,241,75.55,18207.55,S004,4261,2022-02-07,S004,58.20862745098039,23.87,4,12,2022,6,Sunday,1,winter,0,,48,4,338,0,0
2022-12-05,P0005,14,73.64,1030.96,S001,2130,2022-01-31,S001,58.20862745098039,26.01,5,12,2022,0,Monday,0,winter,0,,49,4,339,0,0
2022-12-06,P0005,209,87.11,18205.99,S002,1202,2022-02-09,S002,58.20862745098039,30.71,6,12,2022,1,Tuesday,0,winter,0,,49,4,340,0,0
2022-12-07,P0005,390,25.67,10011.3,S002,4294,2022-02-08,S002,58.20862745098039,32.67,7,12,2022,2,Wednesday,0,winter,0,,49,4,341,0,0
2022-12-08,P0005,92,29.63,2725.96,S001,2015,2022-02-10,S001,58.20862745098039,37.37,8,12,2022,3,Thursday,0,winter,0,,49,4,342,0,0
2022-12-09,P0005,343,83.56,28661.08,S001,2884,2022-02-04,S001,58.20862745098039,28.87,9,12,2022,4,Friday,0,winter,0,,49,4,343,0,0
2022-12-10,P0005,156,83.29,12993.24,S002,2515,2022-01-31,S002,58.20862745098039,31.25,10,12,2022,5,Saturday,1,winter,0,,49,4,344,0,0
2022-12-11,P0005,21,92.86,1950.06,S005,1403,2022-02-03,S005,58.20862745098039,36.12,11,12,2022,6,Sunday,1,winter,0,,49,4,345,0,0
2022-12-12,P0005,64,87.22,5582.08,S002,4294,2022-02-08,S002,58.20862745098039,32.67,12,12,2022,0,Monday,0,winter,0,,50,4,346,0,0
2023-01-01,P0005,165,71.72,11833.8,S005,4522,2022-02-08,S005,58.20862745098039,37.25,1,1,2023,6,Sunday,1,winter,0,,52,1,1,1,0
2023-01-02,P0005,107,35.32,3779.24,S002,2597,2022-02-02,S002,58.20862745098039,27.91,2,1,2023,0,Monday,0,winter,0,,1,1,2,0,0
2023-01-03,P0005,36,10.06,362.16,S002,4294,2022-02-08,S002,58.20862745098039,32.67,3,1,2023,1,Tuesday,0,winter,0,,1,1,3,0,0
2023-01-04,P0005,4,60.89,243.56,S004,1623,2022-02-03,S004,58.20862745098039,39.72,4,1,2023,2,Wednesday,0,winter,0,,1,1,4,0,0
2023-01-05,P0005,148,11.43,1691.64,S004,1510,2022-02-08,S004,58.20862745098039,30.28,5,1,2023,3,Thursday,0,winter,0,,1,1,5,0,0
2023-01-06,P0005,242,94.9,22965.8,S002,1791,2022-02-01,S002,58.20862745098039,27.26,6,1,2023,4,Friday,0,winter,0,,1,1,6,0,0
2023-02-01,P0005,165,71.72,11833.8,S005,1698,2022-02-07,S005,58.20862745098039,26.45,1,2,2023,2,Wednesday,0,winter,0,,5,1,32,1,0
2023-02-02,P0005,107,35.32,3779.24,S002,1608,2022-02-03,S002,58.20862745098039,39.96,2,2,2023,3,Thursday,0,winter,0,,5,1,33,0,0
2023-02-03,P0005,36,10.06,362.16,S002,3896,2022-02-07,S002,58.20862745098039,33.32,3,2,2023,4,Friday,0,winter,0,,5,1,34,0,0
2023-02-04,P0005,4,60.89,243.56,S004,4898,2022-02-02,S004,58.20862745098039,38.6,4,2,2023,5,Saturday,1,winter,0,,5,1,35,0,0
2023-02-05,P0005,148,11.43,1691.64,S004,4325,2022-02-06,S004,58.20862745098039,25.06,5,2,2023,6,Sunday,1,winter,0,,5,1,36,0,0
2023-02-06,P0005,211,10.83,2285.13,S005,1515,2022-02-06,S005,58.20862745098039,39.51,6,2,2023,0,Monday,0,winter,0,,6,1,37,0,0
2023-03-01,P0005,200,23.76,4752.0,S001,1884,2022-02-08,S001,58.20862745098039,30.69,1,3,2023,2,Wednesday,0,summer,0,,9,1,60,1,0
2023-03-02,P0005,107,35.32,3779.24,S002,2415,2022-02-04,S002,58.20862745098039,24.29,2,3,2023,3,Thursday,0,summer,0,,9,1,61,0,0
2023-03-03,P0005,36,10.06,362.16,S002,1559,2022-02-06,S002,58.20862745098039,34.08,3,3,2023,4,Friday,0,summer,0,,9,1,62,0,0
2023-03-04,P0005,4,60.89,243.56,S004,4104,2022-02-01,S004,58.20862745098039,24.86,4,3,2023,5,Saturday,1,summer,0,,9,1,63,0,0
2023-03-05,P0005,211,10.83,2285.13,S005,1403,2022-02-03,S005,58.20862745098039,36.12,5,3,2023,6,Sunday,1,summer,0,,9,1,64,0,0
2023-03-06,P0005,211,10.83,2285.13,S005,3956,2022-02-09,S005,58.20862745098039,36.0,6,3,2023,0,Monday,0,summer,0,,10,1,65,0,0
2023-04-01,P0005,200,23.76,4752.0,S001,2636,2022-02-07,S001,58.20862745098039,24.39,1,4,2023,5,Saturday,1,summer,0,,13,2,91,1,0
2023-04-02,P0005,107,35.32,3779.24,S002,1537,2022-02-05,S002,58.20862745098039,37.92,2,4,2023,6,Sunday,1,summer,0,,13,2,92,0,0
2023-04-03,P0005,211,10.83,2285.13,S005,1502,2022-02-01,S005,58.20862745098039,27.79,3,4,2023,0,Monday,0,summer,0,,14,2,93,0,0
2023-04-04,P0005,4,60.89,243.56,S004,3214,2022-01-31,S004,58.20862745098039,28.19,4,4,2023,1,Tuesday,0,summer,0,,14,2,94,0,0
2023-04-05,P0005,36,10.06,362.16,S002,2415,2022-02-04,S002,58.20862745098039,24.29,5,4,2023,2,Wednesday,0,summer,0,,14,2,95,0,0
2023-04-06,P0005,211,10.83,2285.13,S005,4522,2022-02-08,S005,58.20862745098039,37.25,6,4,2023,3,Thursday,0,summer,0,,14,2,96,0,0
2023-05-01,P0005,200,23.76,4752.0,S001,2974,2022-02-06,S001,58.20862745098039,25.39,1,5,2023,0,Monday,0,summer,0,,18,2,121,1,0
2023-05-02,P0005,107,35.32,3779.24,S002,1559,2022-02-06,S002,58.20862745098039,34.08,2,5,2023,1,Tuesday,0,summer,0,,18,2,122,0,0
2023-05-03,P0005,200,81.72,16344.0,S004,4387,2022-02-09,S004,58.20862745098039,28.32,3,5,2023,2,Wednesday,0,summer,0,,18,2,123,0,0
2023-05-04,P0005,148,11.43,1691.64,S004,4898,2022-02-02,S004,58.20862745098039,38.6,4,5,2023,3,Thursday,0,summer,0,,18,2,124,0,0
2023-05-05,P0005,211,10.83,2285.13,S005,3931,2022-02-05,S005,58.20862745098039,34.34,5,5,2023,4,Friday,0,summer,0,,18,2,125,0,0
2023-05-06,P0005,211,10.83,2285.13,S005,1698,2022-02-07,S005,58.20862745098039,26.45,6,5,2023,5,Saturday,1,summer,0,,18,2,126,0,0
2023-06-01,P0005,200,23.76,4752.0,S001,4863,2022-02-05,S001,58.20862745098039,35.24,1,6,2023,3,Thursday,0,monsoon,0,,22,2,152,1,0
2023-06-02,P0005,107,35.32,3779.24,S002,3896,2022-02-07,S002,58.20862745098039,33.32,2,6,2023,4,Friday,0,monsoon,0,,22,2,153,0,0
2023-06-03,P0005,200,81.72,16344.0,S004,1510,2022-02-08,S004,58.20862745098039,30.28,3,6,2023,5,Saturday,1,monsoon,0,,22,2,154,0,0
2023-06-04,P0005,325,97.95,31833.75,S003,3703,2022-02-09,S003,58.20862745098039,26.89,4,6,2023,6,Sunday,1,monsoon,0,,22,2,155,0,0
2023-06-05,P0005,282,38.56,10873.92,S003,4491,2022-02-07,S003,58.20862745098039,27.34,5,6,2023,0,Monday,0,monsoon,0,,23,2,156,0,0
2023-07-01,P0005,200,23.76,4752.0,S001,2884,2022-02-04,S001,58.20862745098039,28.87,1,7,2023,5,Saturday,1,monsoon,0,,26,3,182,1,0
2023-07-02,P0005,107,35.32,3779.24,S002,4294,2022-02-08,S002,58.20862745098039,32.67,2,7,2023,6,Sunday,1,monsoon,0,,26,3,183,0,0
2023-07-03,P0005,200,81.72,16344.0,S004,4261,2022-02-07,S004,58.20862745098039,23.87,3,7,2023,0,Monday,0,monsoon,0,,27,3,184,0,0
2023-07-04,P0005,325,97.95,31833.75,S003,2676,2022-02-08,S003,58.20862745098039,25.88,4,7,2023,1,Tuesday,0,monsoon,0,,27,3,185,0,0
2023-07-05,P0005,282,38.56,10873.92,S003,3744,2022-02-06,S003,58.20862745098039,25.37,5,7,2023,2,Wednesday,0,monsoon,0,,27,3,186,0,0
2023-08-01,P0005,200,23.76,4752.0,S001,2439,2022-02-03,S001,58.20862745098039,35.96,1,8,2023,1,Tuesday,0,monsoon,0,,31,3,213,1,0
2023-08-02,P0005,107,35.32,3779.24,S002,1791,2022-02-01,S002,58.20862745098039,27.26,2,8,2023,2,Wednesday,0,monsoon,0,,31,3,214,0,0
2023-08-03,P0005,200,81.72,16344.0,S004,4325,2022-02-06,S004,58.20862745098039,25.06,3,8,2023,3,Thursday,0,monsoon,0,,31,3,215,0,0
2023-08-04,P0005,325,97.95,31833.75,S003,4491,2022-02-07,S003,58.20862745098039,27.34,4,8,2023,4,Friday,0,monsoon,0,,31,3,216,0,0
2023-08-05,P0005,282,38.56,10873.92,S003,3518,2022-02-05,S003,58.20862745098039,34.08,5,8,2023,5,Saturday,1,monsoon,0,,31,3,217,0,0
2023-09-01,P0005,200,23.76,4752.0,S001,2923,2022-02-02,S001,58.20862745098039,33.87,1,9,2023,4,Friday,0,monsoon,0,,35,3,244,1,0
2023-09-02,P0005,271,73.61,19948.31,S003,3518,2022-02-05,S003,58.20862745098039,34.08,2,9,2023,5,Saturday,1,monsoon,0,,35,3,245,0,0
2023-09-03,P0005,200,81.72,16344.0,S004,2715,2022-02-05,S004,58.20862745098039,29.41,3,9,2023,6,Sunday,1,monsoon,0,,35,3,246,0,0
2023-09-04,P0005,325,97.95,31833.75,S003,3744,2022-02-06,S003,58.20862745098039,25.37,4,9,2023,0,Monday,0,monsoon,0,,36,3,247,0,0
2023-09-05,P0005,282,38.56,10873.92,S003,2799,2022-02-04,S003,58.20862745098039,37.48,5,9,2023,1,Tuesday,0,monsoon,0,,36,3,248,0,0
2023-10-01,P0005,200,23.76,4752.0,S001,2214,2022-02-09,S001,58.20862745098039,30.64,1,10,2023,6,Sunday,1,post_monsoon,0,,39,4,274,1,0
2023-10-02,P0005,21,92.86,1950.06,S005,1515,2022-02-06,S005,58.20862745098039,39.51,2,10,2023,0,Monday,0,post_monsoon,0,,40,4,275,0,0
2023-10-03,P0005,200,81.72,16344.0,S004,4583,2022-02-04,S004,58.20862745098039,40.09,3,10,2023,1,Tuesday,0,post_monsoon,0,,40,4,276,0,0
2023-10-04,P0005,325,97.95,31833.75,S003,3518,2022-02-05,S003,58.20862745098039,34.08,4,10,2023,2,Wednesday,0,post_monsoon,0,,40,4,277,0,0
2023-10-05,P0005,282,38.56,10873.92,S003,2843,2022-02-03,S003,58.20862745098039,30.24,5,10,2023,3,Thursday,0,post_monsoon,0,,40,4,278,0,0
2023-11-01,P0005,200,23.76,4752.0,S001,1201,2022-02-01,S001,58.20862745098039,39.13,1,11,2023,2,Wednesday,0,post_monsoon,0,,44,4,305,1,0
2023-11-02,P0005,271,73.61,19948.31,S003,4491,2022-02-07,S003,58.20862745098039,27.34,2,11,2023,3,Thursday,0,post_monsoon,0,,44,4,306,0,0
2023-11-03,P0005,200,81.72,16344.0,S004,1623,2022-02-03,S004,58.20862745098039,39.72,3,11,2023,4,Friday,0,post_monsoon,0,,44,4,307,0,0
2023-11-04,P0005,148,11.43,1691.64,S004,4583,2022-02-04,S004,58.20862745098039,40.09,4,11,2023,5,Saturday,1,post_monsoon,0,,44,4,308,0,0
2023-11-05,P0005,211,10.83,2285.13,S005,1699,2022-02-04,S005,58.20862745098039,33.49,5,11,2023,6,Sunday,1,post_monsoon,0,,44,4,309,0,0
2023-12-01,P0005,217,20.73,4498.41,S001,2015,2022-02-10,S001,58.20862745098039,37.37,1,12,2023,4,Friday,0,winter,0,,48,4,335,1,0
2023-12-02,P0005,211,10.83,2285.13,S005,1034,2022-01-31,S005,58.20862745098039,28.71,2,12,2023,5,Saturday,1,winter,0,,48,4,336,0,0
2023-12-03,P0005,200,81.72,16344.0,S004,4898,2022-02-02,S004,58.20862745098039,38.6,3,12,2023,6,Sunday,1,winter,0,,48,4,337,0,0
2023-12-04,P0005,211,10.83,2285.13,S005,3999,2022-02-02,S005,58.20862745098039,33.38,4,12,2023,0,Monday,0,winter,0,,49,4,338,0,0
2023-12-05,P0005,131,60.88,7975.28,S005,1034,2022-01-31,S005,58.20862745098039,28.71,5,12,2023,1,Tuesday,0,winter,0,,49,4,339,0,0
,P0005,263,84.84,22312.92,S001,1884,2022-02-08,S001,58.20862745098039,30.69,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,1515,2022-02-06,S005,58.20862745098039,39.51,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,1698,2022-02-07,S005,58.20862745098039,26.45,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,4522,2022-02-08,S005,58.20862745098039,37.25,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,3956,2022-02-09,S005,58.20862745098039,36.0,,,,,,0,,0,,,,,0,0
,P0005,263,84.84,22312.92,S001,2214,2022-02-09,S001,58.20862745098039,30.64,,,,,,0,,0,,,,,0,0
,P0005,390,25.67,10011.3,S002,2515,2022-01-31,S002,58.20862745098039,31.25,,,,,,0,,0,,,,,0,0
,P0005,263,84.84,22312.92,S001,2439,2022-02-03,S001,58.20862745098039,35.96,,,,,,0,,0,,,,,0,0
,P0005,112,31.47,3524.64,S005,1698,2022-02-07,S005,58.20862745098039,26.45,,,,,,0,,0,,,,,0,0
,P0005,298,82.07,24456.86,S003,4491,2022-02-07,S003,58.20862745098039,27.34,,,,,,0,,0,,,,,0,0
,P0005,112,31.47,3524.64,S005,1515,2022-02-06,S005,58.20862745098039,39.51,,,,,,0,,0,,,,,0,0
,P0005,298,82.07,24456.86,S003,4547,2022-01-31,S003,58.20862745098039,27.8,,,,,,0,,0,,,,,0,0
,P0005,112,31.47,3524.64,S005,1699,2022-02-04,S005,58.20862745098039,33.49,,,,,,0,,0,,,,,0,0
,P0005,120,37.57,4508.4,S001,2015,2022-02-10,S001,58.20862745098039,37.37,,,,,,0,,0,,,,,0,0
,P0005,263,84.84,22312.92,S001,2015,2022-02-10,S001,58.20862745098039,37.37,,,,,,0,,0,,,,,0,0
,P0005,76,17.93,1362.68,S002,2515,2022-01-31,S002,58.20862745098039,31.25,,,,,,0,,0,,,,,0,0
,P0005,76,17.93,1362.68,S002,1791,2022-02-01,S002,58.20862745098039,27.26,,,,,,0,,0,,,,,0,0
,P0005,76,17.93,1362.68,S002,2597,2022-02-02,S002,58.20862745098039,27.91,,,,,,0,,0,,,,,0,0
,P0005,76,17.93,1362.68,S002,1608,2022-02-03,S002,58.20862745098039,39.96,,,,,,0,,0,,,,,0,0
,P0005,32,69.65,2228.8,S001,2884,2022-02-04,S001,58.20862745098039,28.87,,,,,,0,,0,,,,,0,0
,P0005,32,69.65,2228.8,S001,2439,2022-02-03,S001,58.20862745098039,35.96,,,,,,0,,0,,,,,0,0
,P0005,32,69.65,2228.8,S001,2923,2022-02-02,S001,58.20862745098039,33.87,,,,,,0,,0,,,,,0,0
,P0005,32,69.65,2228.8,S001,1201,2022-02-01,S001,58.20862745098039,39.13,,,,,,0,,0,,,,,0,0
,P0005,32,69.65,2228.8,S001,2130,2022-01-31,S001,58.20862745098039,26.01,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,1034,2022-01-31,S005,58.20862745098039,28.71,,,,,,0,,0,,,,,0,0
,P0005,112,31.47,3524.64,S005,3931,2022-02-05,S005,58.20862745098039,34.34,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,1502,2022-02-01,S005,58.20862745098039,27.79,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,1403,2022-02-03,S005,58.20862745098039,36.12,,,,,,0,,0,,,,,0,0
,P0005,112,31.47,3524.64,S005,1403,2022-02-03,S005,58.20862745098039,36.12,,,,,,0,,0,,,,,0,0
,P0005,112,31.47,3524.64,S005,3999,2022-02-02,S005,58.20862745098039,33.38,,,,,,0,,0,,,,,0,0
,P0005,119,42.56,5064.64,S002,1537,2022-02-05,S002,58.20862745098039,37.92,,,,,,0,,0,,,,,0,0
,P0005,298,82.07,24456.86,S003,2400,2022-02-02,S003,58.20862745098039,23.55,,,,,,0,,0,,,,,0,0
,P0005,298,82.07,24456.86,S003,4134,2022-02-01,S003,58.20862745098039,28.26,,,,,,0,,0,,,,,0,0
,P0005,120,37.57,4508.4,S001,2130,2022-01-31,S001,58.20862745098039,26.01,,,,,,0,,0,,,,,0,0
,P0005,120,37.57,4508.4,S001,1201,2022-02-01,S001,58.20862745098039,39.13,,,,,,0,,0,,,,,0,0
,P0005,112,31.47,3524.64,S005,1034,2022-01-31,S005,58.20862745098039,28.71,,,,,,0,,0,,,,,0,0
,P0005,120,37.57,4508.4,S001,2214,2022-02-09,S001,58.20862745098039,30.64,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,3931,2022-02-05,S005,58.20862745098039,34.34,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,1699,2022-02-04,S005,58.20862745098039,33.49,,,,,,0,,0,,,,,0,0
,P0005,78,45.85,3576.3,S005,3999,2022-02-02,S005,58.20862745098039,33.38,,,,,,0,,0,,,,,0,0
,P0005,263,84.84,22312.92,S001,2923,2022-02-02,S001,58.20862745098039,33.87,,,,,,0,,0,,,,,0,0
,P0005,192,46.13,8856.96,S001,2214,2022-02-09,S001,58.20862745098039,30.64,,,,,,0,,0,,,,,0,0
,P0005,263,84.84,22312.92,S001,2130,2022-01-31,S001,58.20862745098039,26.01,,,,,,0,,0,,,,,0,0
,P0005,66,60.35,3983.1,S005,1034,2022-01-31,S005,58.20862745098039,28.71,,,,,,0,,0,,,,,0,0
