Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,price_elasticity,elasticity_class
2022-08-05,P0007,120,24.06,2887.2,S003,3680,02-02-2022,S003,57.154705882352935,30.2,-0.0025812814087977647,Low Elasticity
2022-08-06,P0007,120,24.06,2887.2,S003,3074,04-02-2022,S003,57.154705882352935,39.77,-0.0025812814087977647,Low Elasticity
2022-08-07,P0007,131,46.47,6087.57,S005,1046,05-02-2022,S005,57.154705882352935,24.16,-0.0025812814087977647,Low Elasticity
2022-08-08,P0007,131,46.47,6087.57,S005,2139,04-02-2022,S005,57.154705882352935,23.64,-0.0025812814087977647,Low Elasticity
2022-08-09,P0007,131,46.47,6087.57,S005,3101,03-02-2022,S005,57.154705882352935,27.7,-0.0025812814087977647,Low Elasticity
2022-08-10,P0007,131,46.47,6087.57,S005,1698,02-02-2022,S005,57.154705882352935,30.85,-0.0025812814087977647,Low Elasticity
2022-08-11,P0007,131,46.47,6087.57,S005,1397,01-02-2022,S005,57.154705882352935,36.87,-0.0025812814087977647,Low Elasticity
2022-08-12,P0007,131,46.47,6087.57,S005,4152,31-01-2022,S005,57.154705882352935,35.37,-0.0025812814087977647,Low Elasticity
2022-08-13,P0007,140,87.85,12299.0,S001,4772,31-01-2022,S001,57.154705882352935,23.86,-0.0025812814087977647,Low Elasticity
2022-08-14,P0007,140,87.85,12299.0,S001,1995,01-02-2022,S001,57.154705882352935,29.9,-0.0025812814087977647,Low Elasticity
2022-08-15,P0007,120,24.06,2887.2,S003,3976,03-02-2022,S003,57.154705882352935,33.75,-0.0025812814087977647,Low Elasticity
2022-08-16,P0007,140,87.85,12299.0,S001,3532,02-02-2022,S001,57.154705882352935,24.6,-0.0025812814087977647,Low Elasticity
2022-08-17,P0007,140,87.85,12299.0,S001,2919,04-02-2022,S001,57.154705882352935,29.54,-0.0025812814087977647,Low Elasticity
2022-08-18,P0007,140,87.85,12299.0,S001,4359,05-02-2022,S001,57.154705882352935,38.48,-0.0025812814087977647,Low Elasticity
2022-08-19,P0007,140,87.85,12299.0,S001,1740,06-02-2022,S001,57.154705882352935,26.4,-0.0025812814087977647,Low Elasticity
2022-08-20,P0007,140,87.85,12299.0,S001,4906,07-02-2022,S001,57.154705882352935,28.39,-0.0025812814087977647,Low Elasticity
2022-08-21,P0007,140,87.85,12299.0,S001,4170,08-02-2022,S001,57.154705882352935,38.88,-0.0025812814087977647,Low Elasticity
2022-08-22,P0007,140,87.85,12299.0,S001,4440,09-02-2022,S001,57.154705882352935,36.88,-0.0025812814087977647,Low Elasticity
2022-08-23,P0007,120,24.06,2887.2,S003,2243,06-02-2022,S003,57.154705882352935,33.04,-0.0025812814087977647,Low Elasticity
2022-08-24,P0007,120,24.06,2887.2,S003,2115,05-02-2022,S003,57.154705882352935,24.81,-0.0025812814087977647,Low Elasticity
2022-08-25,P0007,140,87.85,12299.0,S001,1835,03-02-2022,S001,57.154705882352935,31.71,-0.0025812814087977647,Low Elasticity
2022-08-26,P0007,384,40.06,15383.04,S005,1652,08-02-2022,S005,57.154705882352935,34.05,-0.0025812814087977647,Low Elasticity
2022-08-27,P0007,384,40.06,15383.04,S005,4618,09-02-2022,S005,57.154705882352935,34.67,-0.0025812814087977647,Low Elasticity
2022-08-28,P0007,140,87.85,12299.0,S001,1373,10-02-2022,S001,57.154705882352935,34.73,-0.0025812814087977647,Low Elasticity
2022-08-29,P0007,20,80.01,1600.2,S002,2147,03-02-2022,S002,57.154705882352935,32.37,-0.0025812814087977647,Low Elasticity
2022-08-30,P0007,20,80.01,1600.2,S002,3693,02-02-2022,S002,57.154705882352935,39.55,-0.0025812814087977647,Low Elasticity
2022-08-31,P0007,20,80.01,1600.2,S002,3264,01-02-2022,S002,57.154705882352935,36.89,-0.0025812814087977647,Low Elasticity
2022-09-01,P0007,20,80.01,1600.2,S002,3853,31-01-2022,S002,57.154705882352935,26.29,-0.0025812814087977647,Low Elasticity
2022-09-02,P0007,246,76.42,18799.32,S005,1698,02-02-2022,S005,57.154705882352935,30.85,-0.0025812814087977647,Low Elasticity
2022-09-03,P0007,246,76.42,18799.32,S005,1397,01-02-2022,S005,57.154705882352935,36.87,-0.0025812814087977647,Low Elasticity
2022-09-04,P0007,246,76.42,18799.32,S005,4152,31-01-2022,S005,57.154705882352935,35.37,-0.0025812814087977647,Low Elasticity
2022-09-05,P0007,323,84.01,27135.23,S001,4772,31-01-2022,S001,57.154705882352935,23.86,-0.0025812814087977647,Low Elasticity
2022-09-06,P0007,20,80.01,1600.2,S002,2218,04-02-2022,S002,57.154705882352935,30.43,-0.0025812814087977647,Low Elasticity
2022-09-07,P0007,323,84.01,27135.23,S001,1995,01-02-2022,S001,57.154705882352935,29.9,-0.0025812814087977647,Low Elasticity
2022-09-08,P0007,323,84.01,27135.23,S001,1835,03-02-2022,S001,57.154705882352935,31.71,-0.0025812814087977647,Low Elasticity
2022-09-09,P0007,323,84.01,27135.23,S001,2919,04-02-2022,S001,57.154705882352935,29.54,-0.0025812814087977647,Low Elasticity
2022-09-10,P0007,323,84.01,27135.23,S001,4359,05-02-2022,S001,57.154705882352935,38.48,-0.0025812814087977647,Low Elasticity
2022-09-11,P0007,323,84.01,27135.23,S001,1740,06-02-2022,S001,57.154705882352935,26.4,-0.0025812814087977647,Low Elasticity
2022-09-12,P0007,323,84.01,27135.23,S001,4906,07-02-2022,S001,57.154705882352935,28.39,-0.0025812814087977647,Low Elasticity
2022-09-13,P0007,323,84.01,27135.23,S001,4170,08-02-2022,S001,57.154705882352935,38.88,-0.0025812814087977647,Low Elasticity
2022-09-14,P0007,323,84.01,27135.23,S001,4440,09-02-2022,S001,57.154705882352935,36.88,-0.0025812814087977647,Low Elasticity
2022-09-15,P0007,323,84.01,27135.23,S001,1373,10-02-2022,S001,57.154705882352935,34.73,-0.0025812814087977647,Low Elasticity
2022-09-16,P0007,323,84.01,27135.23,S001,3532,02-02-2022,S001,57.154705882352935,24.6,-0.0025812814087977647,Low Elasticity
2022-09-17,P0007,20,80.01,1600.2,S002,2841,05-02-2022,S002,57.154705882352935,29.97,-0.0025812814087977647,Low Elasticity
2022-09-18,P0007,20,80.01,1600.2,S002,1487,06-02-2022,S002,57.154705882352935,30.79,-0.0025812814087977647,Low Elasticity
2022-09-19,P0007,20,80.01,1600.2,S002,1775,07-02-2022,S002,57.154705882352935,25.26,-0.0025812814087977647,Low Elasticity
2022-09-20,P0007,246,76.42,18799.32,S005,4618,09-02-2022,S005,57.154705882352935,34.67,-0.0025812814087977647,Low Elasticity
2022-09-21,P0007,246,76.42,18799.32,S005,1652,08-02-2022,S005,57.154705882352935,34.05,-0.0025812814087977647,Low Elasticity
2022-09-22,P0007,246,76.42,18799.32,S005,3224,07-02-2022,S005,57.154705882352935,32.86,-0.0025812814087977647,Low Elasticity
2022-09-23,P0007,246,76.42,18799.32,S005,3839,06-02-2022,S005,57.154705882352935,32.66,-0.0025812814087977647,Low Elasticity
2022-09-24,P0007,246,76.42,18799.32,S005,1046,05-02-2022,S005,57.154705882352935,24.16,-0.0025812814087977647,Low Elasticity
2022-09-25,P0007,246,76.42,18799.32,S005,2139,04-02-2022,S005,57.154705882352935,23.64,-0.0025812814087977647,Low Elasticity
2022-09-26,P0007,246,76.42,18799.32,S005,3101,03-02-2022,S005,57.154705882352935,27.7,-0.0025812814087977647,Low Elasticity
2022-09-27,P0007,152,56.58,8600.16,S004,3435,31-01-2022,S004,57.154705882352935,25.28,-0.0025812814087977647,Low Elasticity
2022-09-28,P0007,152,56.58,8600.16,S004,1502,01-02-2022,S004,57.154705882352935,28.36,-0.0025812814087977647,Low Elasticity
2022-09-29,P0007,152,56.58,8600.16,S004,4743,02-02-2022,S004,57.154705882352935,34.81,-0.0025812814087977647,Low Elasticity
2022-09-30,P0007,152,56.58,8600.16,S004,4643,03-02-2022,S004,57.154705882352935,39.34,-0.0025812814087977647,Low Elasticity
2022-10-01,P0007,152,56.58,8600.16,S004,4243,04-02-2022,S004,57.154705882352935,27.76,-0.0025812814087977647,Low Elasticity
2022-10-02,P0007,152,56.58,8600.16,S004,1837,05-02-2022,S004,57.154705882352935,29.59,-0.0025812814087977647,Low Elasticity
2022-10-03,P0007,152,56.58,8600.16,S004,1356,06-02-2022,S004,57.154705882352935,27.08,-0.0025812814087977647,Low Elasticity
2022-10-04,P0007,152,56.58,8600.16,S004,1036,07-02-2022,S004,57.154705882352935,35.94,-0.0025812814087977647,Low Elasticity
2022-10-05,P0007,152,56.58,8600.16,S004,1216,08-02-2022,S004,57.154705882352935,25.52,-0.0025812814087977647,Low Elasticity
2022-10-06,P0007,152,56.58,8600.16,S004,1539,09-02-2022,S004,57.154705882352935,35.19,-0.0025812814087977647,Low Elasticity
2022-10-07,P0007,20,80.01,1600.2,S002,2252,09-02-2022,S002,57.154705882352935,27.47,-0.0025812814087977647,Low Elasticity
2022-10-08,P0007,20,80.01,1600.2,S002,2156,08-02-2022,S002,57.154705882352935,28.8,-0.0025812814087977647,Low Elasticity
2022-10-09,P0007,190,67.26,12779.4,S004,1216,08-02-2022,S004,57.154705882352935,25.52,-0.0025812814087977647,Low Elasticity
2022-10-10,P0007,21,51.57,1082.97,S003,3680,02-02-2022,S003,57.154705882352935,30.2,-0.0025812814087977647,Low Elasticity
2022-10-11,P0007,265,60.54,16043.1,S002,2156,08-02-2022,S002,57.154705882352935,28.8,-0.0025812814087977647,Low Elasticity
2022-10-12,P0007,21,51.57,1082.97,S003,1975,31-01-2022,S003,57.154705882352935,28.21,-0.0025812814087977647,Low Elasticity
2022-10-13,P0007,80,68.16,5452.8,S004,1216,08-02-2022,S004,57.154705882352935,25.52,-0.0025812814087977647,Low Elasticity
2022-10-14,P0007,80,68.16,5452.8,S004,1539,09-02-2022,S004,57.154705882352935,35.19,-0.0025812814087977647,Low Elasticity
2022-10-15,P0007,18,74.31,1337.58,S002,2252,09-02-2022,S002,57.154705882352935,27.47,-0.0025812814087977647,Low Elasticity
2022-10-16,P0007,18,74.31,1337.58,S002,2156,08-02-2022,S002,57.154705882352935,28.8,-0.0025812814087977647,Low Elasticity
2022-10-17,P0007,18,74.31,1337.58,S002,1775,07-02-2022,S002,57.154705882352935,25.26,-0.0025812814087977647,Low Elasticity
2022-10-18,P0007,18,74.31,1337.58,S002,1487,06-02-2022,S002,57.154705882352935,30.79,-0.0025812814087977647,Low Elasticity
2022-10-19,P0007,18,74.31,1337.58,S002,2841,05-02-2022,S002,57.154705882352935,29.97,-0.0025812814087977647,Low Elasticity
2022-10-20,P0007,18,74.31,1337.58,S002,2218,04-02-2022,S002,57.154705882352935,30.43,-0.0025812814087977647,Low Elasticity
2022-10-21,P0007,21,51.57,1082.97,S003,2522,01-02-2022,S003,57.154705882352935,33.31,-0.0025812814087977647,Low Elasticity
2022-10-22,P0007,18,74.31,1337.58,S002,3693,02-02-2022,S002,57.154705882352935,39.55,-0.0025812814087977647,Low Elasticity
2022-10-23,P0007,18,74.31,1337.58,S002,3264,01-02-2022,S002,57.154705882352935,36.89,-0.0025812814087977647,Low Elasticity
2022-10-24,P0007,18,74.31,1337.58,S002,3853,31-01-2022,S002,57.154705882352935,26.29,-0.0025812814087977647,Low Elasticity
2022-10-25,P0007,81,34.2,2770.2,S001,4772,31-01-2022,S001,57.154705882352935,23.86,-0.0025812814087977647,Low Elasticity
2022-10-26,P0007,81,34.2,2770.2,S001,1995,01-02-2022,S001,57.154705882352935,29.9,-0.0025812814087977647,Low Elasticity
2022-10-27,P0007,81,34.2,2770.2,S001,3532,02-02-2022,S001,57.154705882352935,24.6,-0.0025812814087977647,Low Elasticity
2022-10-28,P0007,35,99.12,3469.2,S001,1373,10-02-2022,S001,57.154705882352935,34.73,-0.0025812814087977647,Low Elasticity
2022-10-29,P0007,35,99.12,3469.2,S001,4440,09-02-2022,S001,57.154705882352935,36.88,-0.0025812814087977647,Low Elasticity
2022-10-30,P0007,80,68.16,5452.8,S004,1036,07-02-2022,S004,57.154705882352935,35.94,-0.0025812814087977647,Low Elasticity
2022-10-31,P0007,80,68.16,5452.8,S004,1356,06-02-2022,S004,57.154705882352935,27.08,-0.0025812814087977647,Low Elasticity
2022-11-01,P0007,80,68.16,5452.8,S004,1837,05-02-2022,S004,57.154705882352935,29.59,-0.0025812814087977647,Low Elasticity
2022-11-02,P0007,80,68.16,5452.8,S004,4243,04-02-2022,S004,57.154705882352935,27.76,-0.0025812814087977647,Low Elasticity
2022-11-03,P0007,341,33.47,11413.27,S001,1995,01-02-2022,S001,57.154705882352935,29.9,-0.0025812814087977647,Low Elasticity
2022-11-04,P0007,341,33.47,11413.27,S001,3532,02-02-2022,S001,57.154705882352935,24.6,-0.0025812814087977647,Low Elasticity
2022-11-05,P0007,341,33.47,11413.27,S001,1835,03-02-2022,S001,57.154705882352935,31.71,-0.0025812814087977647,Low Elasticity
2022-11-06,P0007,341,33.47,11413.27,S001,2919,04-02-2022,S001,57.154705882352935,29.54,-0.0025812814087977647,Low Elasticity
2022-11-07,P0007,341,33.47,11413.27,S001,4359,05-02-2022,S001,57.154705882352935,38.48,-0.0025812814087977647,Low Elasticity
2022-11-08,P0007,341,33.47,11413.27,S001,1740,06-02-2022,S001,57.154705882352935,26.4,-0.0025812814087977647,Low Elasticity
2022-11-09,P0007,341,33.47,11413.27,S001,4906,07-02-2022,S001,57.154705882352935,28.39,-0.0025812814087977647,Low Elasticity
2022-11-10,P0007,341,33.47,11413.27,S001,4170,08-02-2022,S001,57.154705882352935,38.88,-0.0025812814087977647,Low Elasticity
2022-11-11,P0007,35,99.12,3469.2,S001,4170,08-02-2022,S001,57.154705882352935,38.88,-0.0025812814087977647,Low Elasticity
2022-11-12,P0007,341,33.47,11413.27,S001,4440,09-02-2022,S001,57.154705882352935,36.88,-0.0025812814087977647,Low Elasticity
2022-11-13,P0007,255,43.87,11186.85,S002,3693,02-02-2022,S002,57.154705882352935,39.55,-0.0025812814087977647,Low Elasticity
2022-11-14,P0007,255,43.87,11186.85,S002,3264,01-02-2022,S002,57.154705882352935,36.89,-0.0025812814087977647,Low Elasticity
2022-11-15,P0007,255,43.87,11186.85,S002,3853,31-01-2022,S002,57.154705882352935,26.29,-0.0025812814087977647,Low Elasticity
2022-11-16,P0007,80,68.16,5452.8,S004,3435,31-01-2022,S004,57.154705882352935,25.28,-0.0025812814087977647,Low Elasticity
2022-11-17,P0007,80,68.16,5452.8,S004,1502,01-02-2022,S004,57.154705882352935,28.36,-0.0025812814087977647,Low Elasticity
2022-11-18,P0007,80,68.16,5452.8,S004,4743,02-02-2022,S004,57.154705882352935,34.81,-0.0025812814087977647,Low Elasticity
2022-11-19,P0007,80,68.16,5452.8,S004,4643,03-02-2022,S004,57.154705882352935,39.34,-0.0025812814087977647,Low Elasticity
2022-11-20,P0007,265,60.54,16043.1,S002,2252,09-02-2022,S002,57.154705882352935,27.47,-0.0025812814087977647,Low Elasticity
2022-11-21,P0007,341,33.47,11413.27,S001,1373,10-02-2022,S001,57.154705882352935,34.73,-0.0025812814087977647,Low Elasticity
2022-11-22,P0007,35,99.12,3469.2,S001,4906,07-02-2022,S001,57.154705882352935,28.39,-0.0025812814087977647,Low Elasticity
2022-11-23,P0007,35,99.12,3469.2,S001,1740,06-02-2022,S001,57.154705882352935,26.4,-0.0025812814087977647,Low Elasticity
2022-11-24,P0007,35,99.12,3469.2,S001,4359,05-02-2022,S001,57.154705882352935,38.48,-0.0025812814087977647,Low Elasticity
2022-11-25,P0007,81,34.2,2770.2,S001,1373,10-02-2022,S001,57.154705882352935,34.73,-0.0025812814087977647,Low Elasticity
2022-11-26,P0007,247,17.41,4300.27,S002,2252,09-02-2022,S002,57.154705882352935,27.47,-0.0025812814087977647,Low Elasticity
2022-11-27,P0007,247,17.41,4300.27,S002,2156,08-02-2022,S002,57.154705882352935,28.8,-0.0025812814087977647,Low Elasticity
2022-11-28,P0007,247,17.41,4300.27,S002,1775,07-02-2022,S002,57.154705882352935,25.26,-0.0025812814087977647,Low Elasticity
2022-11-29,P0007,247,17.41,4300.27,S002,1487,06-02-2022,S002,57.154705882352935,30.79,-0.0025812814087977647,Low Elasticity
2022-11-30,P0007,247,17.41,4300.27,S002,2841,05-02-2022,S002,57.154705882352935,29.97,-0.0025812814087977647,Low Elasticity
2022-12-01,P0007,247,17.41,4300.27,S002,2218,04-02-2022,S002,57.154705882352935,30.43,-0.0025812814087977647,Low Elasticity
2022-12-02,P0007,247,17.41,4300.27,S002,2147,03-02-2022,S002,57.154705882352935,32.37,-0.0025812814087977647,Low Elasticity
2022-12-03,P0007,81,34.2,2770.2,S001,4440,09-02-2022,S001,57.154705882352935,36.88,-0.0025812814087977647,Low Elasticity
2022-12-04,P0007,247,17.41,4300.27,S002,3693,02-02-2022,S002,57.154705882352935,39.55,-0.0025812814087977647,Low Elasticity
2022-12-05,P0007,247,17.41,4300.27,S002,3853,31-01-2022,S002,57.154705882352935,26.29,-0.0025812814087977647,Low Elasticity
2022-12-06,P0007,39,58.4,2277.6,S005,4152,31-01-2022,S005,57.154705882352935,35.37,-0.0025812814087977647,Low Elasticity
2022-12-07,P0007,39,58.4,2277.6,S005,1397,01-02-2022,S005,57.154705882352935,36.87,-0.0025812814087977647,Low Elasticity
2022-12-08,P0007,39,58.4,2277.6,S005,1698,02-02-2022,S005,57.154705882352935,30.85,-0.0025812814087977647,Low Elasticity
2022-12-09,P0007,39,58.4,2277.6,S005,3101,03-02-2022,S005,57.154705882352935,27.7,-0.0025812814087977647,Low Elasticity
2022-12-10,P0007,39,58.4,2277.6,S005,2139,04-02-2022,S005,57.154705882352935,23.64,-0.0025812814087977647,Low Elasticity
2022-12-11,P0007,39,58.4,2277.6,S005,1046,05-02-2022,S005,57.154705882352935,24.16,-0.0025812814087977647,Low Elasticity
2022-12-12,P0007,39,58.4,2277.6,S005,3839,06-02-2022,S005,57.154705882352935,32.66,-0.0025812814087977647,Low Elasticity
2022-12-13,P0007,247,17.41,4300.27,S002,3264,01-02-2022,S002,57.154705882352935,36.89,-0.0025812814087977647,Low Elasticity
2022-12-14,P0007,341,33.47,11413.27,S001,4772,31-01-2022,S001,57.154705882352935,23.86,-0.0025812814087977647,Low Elasticity
2022-12-15,P0007,81,34.2,2770.2,S001,4170,08-02-2022,S001,57.154705882352935,38.88,-0.0025812814087977647,Low Elasticity
2022-12-16,P0007,81,34.2,2770.2,S001,1740,06-02-2022,S001,57.154705882352935,26.4,-0.0025812814087977647,Low Elasticity
2022-12-17,P0007,35,99.12,3469.2,S001,2919,04-02-2022,S001,57.154705882352935,29.54,-0.0025812814087977647,Low Elasticity
2022-12-18,P0007,35,99.12,3469.2,S001,1835,03-02-2022,S001,57.154705882352935,31.71,-0.0025812814087977647,Low Elasticity
2022-12-19,P0007,35,99.12,3469.2,S001,3532,02-02-2022,S001,57.154705882352935,24.6,-0.0025812814087977647,Low Elasticity
2022-12-20,P0007,35,99.12,3469.2,S001,1995,01-02-2022,S001,57.154705882352935,29.9,-0.0025812814087977647,Low Elasticity
2022-12-21,P0007,35,99.12,3469.2,S001,4772,31-01-2022,S001,57.154705882352935,23.86,-0.0025812814087977647,Low Elasticity
2022-12-22,P0007,393,91.13,35814.09,S002,2252,09-02-2022,S002,57.154705882352935,27.47,-0.0025812814087977647,Low Elasticity
2022-12-23,P0007,393,91.13,35814.09,S002,2156,08-02-2022,S002,57.154705882352935,28.8,-0.0025812814087977647,Low Elasticity
2022-12-24,P0007,393,91.13,35814.09,S002,1775,07-02-2022,S002,57.154705882352935,25.26,-0.0025812814087977647,Low Elasticity
2022-12-25,P0007,81,34.2,2770.2,S001,4906,07-02-2022,S001,57.154705882352935,28.39,-0.0025812814087977647,Low Elasticity
2022-12-26,P0007,393,91.13,35814.09,S002,1487,06-02-2022,S002,57.154705882352935,30.79,-0.0025812814087977647,Low Elasticity
2022-12-27,P0007,393,91.13,35814.09,S002,2218,04-02-2022,S002,57.154705882352935,30.43,-0.0025812814087977647,Low Elasticity
2022-12-28,P0007,393,91.13,35814.09,S002,2147,03-02-2022,S002,57.154705882352935,32.37,-0.0025812814087977647,Low Elasticity
2022-12-29,P0007,393,91.13,35814.09,S002,3693,02-02-2022,S002,57.154705882352935,39.55,-0.0025812814087977647,Low Elasticity
2022-12-30,P0007,393,91.13,35814.09,S002,3264,01-02-2022,S002,57.154705882352935,36.89,-0.0025812814087977647,Low Elasticity
2022-12-31,P0007,393,91.13,35814.09,S002,3853,31-01-2022,S002,57.154705882352935,26.29,-0.0025812814087977647,Low Elasticity
2023-01-01,P0007,81,34.2,2770.2,S001,1835,03-02-2022,S001,57.154705882352935,31.71,-0.0025812814087977647,Low Elasticity
2023-01-02,P0007,81,34.2,2770.2,S001,2919,04-02-2022,S001,57.154705882352935,29.54,-0.0025812814087977647,Low Elasticity
2023-01-03,P0007,81,34.2,2770.2,S001,4359,05-02-2022,S001,57.154705882352935,38.48,-0.0025812814087977647,Low Elasticity
2023-01-04,P0007,393,91.13,35814.09,S002,2841,05-02-2022,S002,57.154705882352935,29.97,-0.0025812814087977647,Low Elasticity
2023-01-05,P0007,93,42.82,3982.26,S005,4618,09-02-2022,S005,57.154705882352935,34.67,-0.0025812814087977647,Low Elasticity
2023-01-06,P0007,93,42.82,3982.26,S005,1652,08-02-2022,S005,57.154705882352935,34.05,-0.0025812814087977647,Low Elasticity
2023-01-07,P0007,93,42.82,3982.26,S005,3224,07-02-2022,S005,57.154705882352935,32.86,-0.0025812814087977647,Low Elasticity
2023-01-08,P0007,97,56.84,5513.48,S004,4743,02-02-2022,S004,57.154705882352935,34.81,-0.0025812814087977647,Low Elasticity
2023-01-09,P0007,97,56.84,5513.48,S004,4643,03-02-2022,S004,57.154705882352935,39.34,-0.0025812814087977647,Low Elasticity
2023-01-10,P0007,97,56.84,5513.48,S004,4243,04-02-2022,S004,57.154705882352935,27.76,-0.0025812814087977647,Low Elasticity
2023-01-11,P0007,97,56.84,5513.48,S004,1837,05-02-2022,S004,57.154705882352935,29.59,-0.0025812814087977647,Low Elasticity
2023-01-12,P0007,97,56.84,5513.48,S004,1356,06-02-2022,S004,57.154705882352935,27.08,-0.0025812814087977647,Low Elasticity
2023-01-13,P0007,97,56.84,5513.48,S004,1036,07-02-2022,S004,57.154705882352935,35.94,-0.0025812814087977647,Low Elasticity
2023-01-14,P0007,97,56.84,5513.48,S004,1216,08-02-2022,S004,57.154705882352935,25.52,-0.0025812814087977647,Low Elasticity
2023-01-15,P0007,97,56.84,5513.48,S004,1539,09-02-2022,S004,57.154705882352935,35.19,-0.0025812814087977647,Low Elasticity
